start_station_name,lat,lng,member_casual,count,cum_percent
Lincoln Ave & Addison St,41.946182515000004,-87.67330893901428,casual,1542,88.48959855408046
California Ave & Fletcher St,41.93843280029547,-87.6980160799606,casual,1523,88.57704040065934
Lincoln Ave & Waveland Ave,41.948800480598685,-87.675270183342107,casual,1520,88.66431000459887
Damen Ave & Foster Ave,41.97562249041667,-87.6794515037963,casual,1512,88.75112029483347
Loomis St & Jackson Blvd,41.87793841772998,-87.66200491469888,casual,1511,88.83787317085495
Throop St & Taylor St,41.86889369984768,-87.65911967991391,casual,1510,88.9245686326633
Blackstone Ave & Hyde Park Blvd,41.80264842143331,-87.59043044110815,casual,1507,89.01109185183229
Wood St & Hubbard St,41.88988674214381,-87.67149462873502,casual,1502,89.0973279999357
Buckingham Fountain (Temp),41.869654471429534,-87.62398010335806,casual,1483,89.18247327798986
Green St & Washington Blvd,41.88319458465957,-87.64875171115602,casual,1410,89.263427318486393
Racine Ave & Congress Pkwy,41.8746364261194,-87.65703082570718,casual,1407,89.34420911634359
Campbell Ave & Fullerton Ave,41.92464204710114,-87.68931012589744,casual,1404,89.42481867156143
Elizabeth (May) St & Fulton St,41.886519940466286,-87.65829301395983,casual,1394,89.50485408464807
Central Park Ave & Bloomingdale Ave,41.91416258655596,-87.71676028919134,casual,1385,89.58437276981665
Paulina St & Montrose Ave,41.9614781311572,-87.6714341268559,casual,1374,89.66325989864094
Paulina St & Flournoy St,41.87299016455474,-87.66908239320438,casual,1370,89.74191737061277
Glenwood Ave & Morse Ave,42.007964390036605,-87.66547674345534,casual,1366,89.82034518573211
Troy St & North Ave,41.90979810074704,-87.7053162304142,casual,1352,89.8979692018678
State St & 33rd St,41.834638599858735,-87.62579501431226,casual,1345,89.97519131851166
Ashland Ave & Belle Plaine Ave,41.956072357000004,-87.66886179051492,casual,1340,90.05212636408993
California Ave & Altgeld St,41.92667749816204,-87.69770017269317,casual,1333,90.12865951017638
Damen Ave & Madison St,41.88139332539694,-87.67492192442748,casual,1310,90.2038721293611
Elston Ave & Wabansia Ave,41.912983546792454,-87.6641894095283,casual,1272,90.27690300844735
Ellis Ave & 53rd St,41.799349726640436,-87.60096870998426,casual,1271,90.34987647332048
Wells St & 19th St,41.85679466287628,-87.6338700116706,casual,1269,90.42273510976736
Sheridan Rd & Argyle St,41.97330808974318,-87.65471454844301,casual,1246,90.49427321931253
St. Louis Ave & Fullerton Ave,41.92485122053528,-87.71449070718573,casual,1233,90.56506494408717
Wolcott Ave & Polk St,41.87135842810458,-87.67371889406863,casual,1224,90.63533994094374
Southport Ave & Clark St,41.95708975193944,-87.66419779581014,casual,1222,90.70550010937407
Halsted St & 18th St,41.85745913420314,-87.64607046344344,casual,1211,90.77502872146012
Chicago Ave & Washington St,42.03238931312914,-87.67914901017384,casual,1208,90.8443850909068
State St & 19th St,41.85654284138912,-87.62753893510461,casual,1195,90.91299507558294
Central Park Ave & Elbridge Ave,41.93534473066331,-87.71686267133501,casual,1191,90.98137540340662
University Library (NU),42.05293623109244,-87.673413583,casual,1190,91.04969831701717
Milwaukee Ave & Fullerton Ave,41.92001686340641,-87.7,casual,1186,91.11779157377525
Winchester Ave & Elston Ave,41.92408930433755,-87.67645695359494,casual,1185,91.18582741632022
Damen Ave & Sunnyside Ave,41.96325660057481,-87.67929169858834,casual,1183,91.25374843043895
Emerald Ave & 31st St,41.838207300152156,-87.6451344421978,casual,1183,91.32166944455767
Racine Ave & 15th St,41.8612528724683,-87.6565600067033,casual,1183,91.38959045867641
Lake Park Ave & 35th St,41.831271280949956,-87.60880029324852,casual,1179,91.45728181594266
Talman Ave & Addison St,41.94663908727117,-87.69462718861419,casual,1169,91.52439903107773
Morgan Ave & 14th Pl,41.8623928707315,-87.65109787203097,casual,1162,91.59111434672099
Damen Ave & Walnut (Lake) St,41.88594806839793,-87.67701678470284,casual,1161,91.65777224815112
Clinton St & Tilden St,41.87587877392919,-87.64076988062176,casual,1158,91.7242579069419
Sheridan Rd & Columbia Ave,42.004574916822506,-87.66144668767966,casual,1155,91.79057132309332
Clinton St & 18th St,41.858001387391305,-87.64092273233913,casual,1150,91.85659766817915
Leavitt St & Addison St,41.94663150823888,-87.68336912534437,casual,1147,91.92245177062563
California Ave & Montrose Ave,41.96108061735611,-87.69543660758093,casual,1112,91.98629637561297
Claremont Ave & Hirsch St,41.90776960826679,-87.68586436154266,casual,1102,92.04956683846913
Western Ave & Roscoe St,41.94304390415679,-87.68729562293528,casual,1097,92.1125502302597
Richmond St & Diversey Ave,41.931915585196705,-87.7012218936139,casual,1093,92.1753039651978
Laflin St & Cullerton St,41.85487224820018,-87.66362810160697,casual,1089,92.23782804328343
Clark St & Elmdale Ave,41.99055268846083,-87.66981901185252,casual,1085,92.30012246451658
Ravenswood Ave & Berteau Ave,41.95783262759447,-87.67359277729955,casual,1085,92.36241688574974
Lake Park Ave & 47th St,41.80944885390222,-87.59187147505536,casual,1084,92.42465389276977
Greenview Ave & Jarvis Ave,42.015970577642655,-87.668597209261,casual,1069,92.48602968659303
Damen Ave & Cullerton St,41.85496552041431,-87.67565579195856,casual,1062,92.54700358092447
Clark St & Lunt Ave,42.009042463946614,-87.67419749469971,casual,1049,92.60723109048537
Lincoln Ave & Roscoe St,41.94380757739593,-87.67123861912876,casual,1033,92.66653997263639
Kimball Ave & Belmont Ave,41.93940420749027,-87.71162852649806,casual,1028,92.72556178372182
Wilton Ave & Diversey Pkwy*,41.93242643253891,-87.65271579635214,casual,1028,92.78458359480723
Rhodes Ave & 32nd St,41.83641839461388,-87.61347802733138,casual,1023,92.84331833482706
W Oakdale Ave & N Broadway,41.94,-87.64,casual,993,92.90033064845335
Kosciuszko Park,41.93056055991927,-87.72380482489405,casual,991,92.9572281336534
Hampden Ct & Diversey Ave,41.93,-87.64,casual,987,93.01389596200099
Damen Ave & Wabansia Ave,41.91,-87.68,casual,986,93.07050637613544
Racine Ave & Fullerton Ave (Temp),41.925157733401015,-87.6572548506802,casual,985,93.12705937605678
Halsted St & Archer Ave,41.84723909581633,-87.64685578727551,casual,980,93.18332530491253
May St & Cullerton St,41.855162474402064,-87.65414696803093,casual,970,93.2390170916371
Clark St & Schreiber Ave,41.99893572503612,-87.67140595260062,casual,969,93.29465146414856
Harper Ave & 59th St,41.787955450335424,-87.58832020143606,casual,954,93.34942462346324
California Ave & Byron St,41.95216001856536,-87.69806242515409,casual,941,93.40345139800739
Canal St & Harrison St,41.87424350076596,-87.63958853880851,casual,940,93.4574207583384
Morgan St & 31st St,41.8377895691889,-87.65115775643544,casual,937,93.51121787603009
Artesian Ave & Hubbard St,41.88954030561028,-87.68815909933619,casual,934,93.5648427510824
Wentworth Ave & 35th St,41.83078682682403,-87.63250189885193,casual,932,93.61835279770848
Lincoln Ave & Winona St,41.97486536426049,-87.6927046397351,casual,906,93.6703700747935
Leavitt St & Lawrence Ave,41.968895947696566,-87.68402730950166,casual,903,93.72221510923914
Spaulding Ave & Division St,41.90274960104911,-87.70928184822544,casual,896,93.77365824419299
Calumet Ave & 33rd St,41.834955938552184,-87.61795550823794,casual,891,93.82481430808123
Avers Ave & Belmont Ave,41.93940640433708,-87.72356762994382,casual,890,93.87591295775634
Oakley Ave & Irving Park Rd,41.95430343705287,-87.68605218352081,casual,889,93.92695419321835
Washtenaw Ave & Lawrence Ave,41.96885727971494,-87.69610236649943,casual,877,93.97730645812294
Rockwell St & Eastwood Ave,41.96586778783257,-87.69365506771788,casual,872,94.02737165196193
Sheridan Rd & Greenleaf Ave,42.01058890566514,-87.66240986813074,casual,872,94.07743684580092
Lincoln Ave & Belmont Ave,41.93937690791475,-87.66833373592166,casual,868,94.12727238278745
Western Ave & Congress Pkwy,41.8746915504947,-87.68639778321555,casual,849,94.17601704972472
Wentworth Ave & 24th St (Temp),41.8500766540732,-87.63215160255018,casual,847,94.22464688823578
State St & 35th St,41.83104739776987,-87.62684786735468,casual,843,94.27304706989435
Hermitage Ave & Polk St,41.8715159986506,-87.66989638373494,casual,830,94.32070086678237
Halsted St & 35th St,41.830668038727275,-87.64714361922424,casual,825,94.36806759260482
Hoyne Ave & Balmoral Ave,41.9798775136,-87.68194602122425,casual,825,94.41543431842726
Western Ave & Fillmore St,41.868594916077214,-87.68624912688668,casual,803,94.46153793156111
Ogden Ave & Congress Pkwy,41.87500737726933,-87.67324828738155,casual,802,94.50758413048183
Paulina St & Howard St,42.01915456144654,-87.6735620695346,casual,795,94.55322842991075
Troy St & Elston Ave,41.945232584311,-87.70664620972187,casual,791,94.59864307248716
Wood St & Taylor St (Temp),41.86942830540436,-87.67374725911425,casual,779,94.64336874450618
Halsted St & 21st St,41.85379030890066,-87.64658586421193,casual,755,94.68671647541035
Indiana Ave & 26th St,41.84569108855228,-87.62250458316353,casual,746,94.72954747839647
Wentworth Ave & 33rd St,41.834532254772114,-87.63182739308311,casual,746,94.77237848138257
Greenwood Ave & 47th St,41.80982140030997,-87.59935614814016,casual,742,94.81497982751623
Winchester (Ravenswood) Ave & Balmoral Ave,41.979653578707484,-87.67755268359184,casual,735,94.85717927415803
W Armitage Ave & N Sheffield Ave,41.92,-87.65,casual,724,94.89874716445556
Avondale Ave & Irving Park Rd,41.953299233089886,-87.73187361199437,casual,712,94.93962608419565
Campbell Ave & Montrose Ave,41.96154890650212,-87.69117129174894,casual,709,94.9803327612964
Christiana Ave & Lawrence Ave,41.96840185733905,-87.71178155459228,casual,699,95.02046529626595
Clark St & Columbia Ave,42.00445561134671,-87.67240410074498,casual,698,95.0605404170224
Halsted St & North Branch St,41.89941013243832,-87.64860263206096,casual,689,95.10009880986078
Indiana Ave & 31st St,41.83882323408163,-87.62186086120991,casual,686,95.1394849600598
Prairie Ave & Garfield Blvd,41.79482805899557,-87.61872804664696,casual,677,95.17835438234077
Cherry Ave & Blackhawk St,41.90722827763314,-87.65564456202662,casual,676,95.21716639040861
Francisco Ave & Foster Ave,41.97564380623704,-87.7014270789037,casual,675,95.25592098426334
Monticello Ave & Irving Park Rd,41.95393804710015,-87.71902195750374,casual,669,95.29433109283936
Cottage Grove Ave & 51st St,41.80303586502297,-87.60660757019909,casual,653,95.33182257400549
Smith Park,41.89206076962617,-87.6894463570405,casual,642,95.36868249882731
Glenwood Ave & Touhy Ave,42.01275306041801,-87.66603867295821,casual,622,95.40439413938678
Albany Ave & Montrose Ave,41.96103346694042,-87.70585097339774,casual,621,95.44004836573313
Wallace St & 35th St,41.830683396077795,-87.64126921482982,casual,617,95.47547293522702
Western Ave & Monroe St,41.87979871569805,-87.68608825836039,casual,616,95.51084009050777
Malcolm X College Vaccination Site,41.87761273990244,-87.67389543947968,casual,615,95.5461498315754
Cottage Grove Ave & Oakwood Blvd,41.822982907295085,-87.60708666983606,casual,610,95.58117250157746
N Carpenter St & W Lake St,41.89,-87.65,casual,610,95.6161951715795
Rockwell St & Fletcher St,41.94,-87.69,casual,609,95.65116042736844
Central Park Ave & North Ave,41.90965244402985,-87.71664079850746,casual,603,95.68578119787865
Eastlake Ter & Rogers Ave,42.020811502499996,-87.665021635689655,casual,580,95.71908144148716
Shields Ave & 31st St,41.83844908875217,-87.63539490225304,casual,577,95.75220944245632
Broadway & Wilson Ave,41.9652114048,-87.65826015473044,casual,575,95.78522261499923
Kedzie Ave & Leland Ave,41.96668250676785,-87.70807511301786,casual,560,95.81737457434538
Drake Ave & Addison St,41.94736824818996,-87.71759827482079,casual,558,95.84941170526528
Evanston Civic Center,42.057035319193545,-87.68656945783154,casual,558,95.88144883618519
South Shore Dr & 71st St,41.76651489244123,-87.56563967661845,casual,553,95.9131988960395
Cottage Grove Ave & 47th St,41.80982179108856,-87.60673703789668,casual,542,95.94431739954953
MLK Jr Dr & Pershing Rd,41.82451454971591,-87.61694178723485,casual,528,95.9746321040759
N Sheffield Ave & W Wellington Ave,41.94,-87.65,casual,528,96.00494680860226
Emerald Ave & 28th St,41.84358187624521,-87.6453989722797,casual,522,96.03491702784991
Kedzie Ave & Foster Ave,41.975671881098265,-87.70926829177264,casual,519,96.06471500445821
South Shore Dr & 67th St,41.77364462388031,-87.56746318994209,casual,518,96.0944555668534
Manor Ave & Leland Ave,41.965870989224804,-87.70082887286821,casual,516,96.12408130082234
Ashland Ave & 13th St,41.865248850643276,-87.66650902955165,casual,513,96.15353479215194
Western Ave & 21st St,41.854094779782606,-87.6858469574506,casual,506,96.1825863839897
Keystone Ave & Fullerton Ave,41.92457995285149,-87.7278665740594,casual,505,96.21158056161435
Loomis St & Archer Ave,41.841641498911294,-87.65745373673387,casual,496,96.24005801132094
California Ave & Lake St,41.88445859587879,-87.69629937622221,casual,495,96.2684780468144
Ogden Ave & Roosevelt Rd,41.86651176134419,-87.68461839130346,casual,491,96.2966684254554
Drake Ave & Montrose Ave,41.96115899059305,-87.71659082805726,casual,489,96.32474397567016
Cottage Grove Ave & 63rd St,41.78059338106029,-87.60592695889812,casual,481,96.35236021217996
Western Ave & Lunt Ave,42.008603409978946,-87.69046521376842,casual,475,96.37963196341107
Wood St & Webster Ave,41.921090552114165,-87.6727900907611,casual,473,96.406788886215935
Central St Metra,42.06340335388535,-87.69865680798301,casual,471,96.43383098059456
Calumet Ave & 35th St,41.831380447316015,-87.61803519155843,casual,462,96.46035634705514
Elston Ave & George St,41.93,-87.69,casual,462,96.4868817135157
Western Ave & Granville Ave,41.99416751980435,-87.68944796097826,casual,460,96.51329225155004
Warren Park West,42.00178741396514,-87.68882962860566,casual,459,96.53964537537125
63rd St Beach,41.78091639635371,-87.57631796585153,casual,458,96.56594108497936
Bernard St & Elston Ave,41.949928789802634,-87.71395295074561,casual,456,96.59212196616122
Ashland Ave & Archer Ave,41.83916331269488,-87.66561195721604,casual,449,96.61790094785124
Calumet Ave & 51st St,41.80216596026966,-87.61816470620225,casual,445,96.6434502726888
Clinton St & Polk St,41.87145519022523,-87.64094554754504,casual,444,96.66894218331325
Woodlawn Ave & Lake Park Ave,41.81409005907658,-87.59700900677927,casual,444,96.69443409393769
Dorchester Ave & 49th St,41.805780328295455,-87.59246762681819,casual,440,96.71969634770966
Shields Ave & 28th Pl,41.84267870860412,-87.63564704185355,casual,437,96.74478635884228
Central St & Girard Ave,42.06368184,-87.68634300510689,casual,421,96.768957742565
Knox Ave & Montrose Ave,41.960658465441526,-87.74537924601432,casual,419,96.79301429786149
Central Park Ave & Ogden Ave,41.85394623325359,-87.71515407306221,casual,418,96.81701343894487
Prairie Ave & 43rd St,41.816665292679424,-87.61941353026316,casual,418,96.84101258002823
Dorchester Ave & 63rd St,41.78040896759615,-87.59140598067307,casual,416,96.86489689268537
California Ave & 21st St,41.85369534857143,-87.69548087663438,casual,413,96.88860896270315
Leavitt St & Archer Ave,41.82876409124088,-87.68063796486618,casual,411,96.91220620429469
Base - 2132 W Hubbard,41.90312778995098,-87.69508478573529,casual,408,96.93563120324688
Conservatory Dr & Lake St,41.88549637233415,-87.7168577720393,casual,407,96.95899878798596
Sawyer Ave & Irving Park Rd,41.95324037258621,-87.70930044866995,casual,406,96.98230895851192
DuSable Museum,41.79155952174563,-87.60785310688279,casual,401,97.00533205797228
Elmwood Ave & Austin St,42.02577931326683,-87.68410778319202,casual,401,97.02835515743264
Kedzie Ave & 48th Pl,41.8,-87.7,casual,397,97.05114860004053
Cottage Grove Ave & 43rd St,41.81682817903798,-87.60684377582278,casual,395,97.07382721422219
Washtenaw Ave & Ogden Ave,41.8619211361282,-87.69348625215385,casual,390,97.09621875733826
Burnham Greenway & 112th St,41.69177069572165,-87.53043697427835,casual,388,97.11849547202809
Keystone Ave & Montrose Ave,41.96109253208443,-87.72897654968338,casual,379,97.14025545879986
Budlong Woods Library,41.98366322168,-87.69641051376,casual,375,97.16178578871914
Kedzie Ave & Bryn Mawr Ave,41.982246016639785,-87.70889645123655,casual,372,97.18314387599908
Dodge Ave & Church St,42.04796122457994,-87.69821437785907,casual,369,97.20432972063966
Francisco Ave & Montrose Ave,41.96,-87.7,casual,369,97.22551556528025
Pulaski Rd & Eddy St (Temp),41.94627032227642,-87.73105047243902,casual,369,97.24670140992083
Jeffery Blvd & 67th St,41.77342429280654,-87.57730047708446,casual,367,97.26777242613518
Troy St & Grace St,41.95,-87.71,casual,367,97.28884344234953
Western Ave & Howard St,42.01892096830137,-87.69004193887672,casual,365,97.30979963013763
Western Ave & Grace St,41.95,-87.69,casual,359,97.33041133264703
State St & 95th St,41.722408842758625,-87.62337321732758,casual,348,97.35039147881214
Racine Ave & 35th St,41.83067173259366,-87.65619565317003,casual,347,97.37031421076414
Valli Produce - Evanston Plaza,42.039721082470926,-87.69942680488373,casual,344,97.39006470007676
Sacramento Blvd & Addison St,41.95,-87.7,casual,343,97.40975777517627
Kedzie Ave & Lake St,41.88469593760234,-87.70632278385965,casual,342,97.42939343606267
Racine Ave & 13th St,41.86504418794721,-87.65697225208211,casual,341,97.44897168273596
N Southport Ave & W Newport Ave,41.94,-87.66,casual,336,97.46826285834364
2112 W Peterson Ave,41.99117263439394,-87.683593046,casual,330,97.48720954867261
Kildare Ave & Montrose Ave,41.96083965240122,-87.7354333900304,casual,329,97.50609882478847
Long & Irving Park,41.95,-87.76,casual,328,97.52493068669122
Princeton Ave & 47th St,41.809323398800004,-87.6334573423077,casual,325,97.5435903059546
Narragansett & Wrightwood,41.93,-87.79,casual,321,97.56202026836552
Clark St & Touhy Ave,42.0125665335625,-87.67432080878125,casual,320,97.5803928165633
Warren Park East,42.0045572445,-87.6806421899375,casual,320,97.5987653647611
State St & 79th St,41.75079334311321,-87.62443007669812,casual,318,97.61702308453268
N Shore Channel Trail & Argyle St,41.97,-87.7,casual,307,97.63464924795993
Normal Ave & Archer Ave,41.849587284771246,-87.64058142261437,casual,306,97.65221799717408
Ridge Blvd & Howard St,42.01926625366013,-87.68452762447713,casual,306,97.66978674638823
Elizabeth St & Fulton St,41.88672174819672,-87.65960195845902,casual,305,97.68729808138924
State St & 29th St,41.84170988613115,-87.62694709996721,casual,305,97.70480941639028
Stony Island Ave & 67th St,41.773456210660065,-87.58533604643564,casual,303,97.72220592296506
Wentworth Ave & 63rd St,41.780078667953795,-87.62975693643564,casual,303,97.73960242953984
N Paulina St & Lincoln Ave,41.94,-87.67,casual,297,97.75665445083592
St. Louis Ave & Balmoral Ave,41.9797749805802,-87.71607756153584,casual,293,97.77347681527952
Clark St & Jarvis Ave,42.0159666005137,-87.6749986845548,casual,292,97.79024176551002
Pulaski Rd & 51st St,41.8,-87.72,casual,292,97.80700671574051
Ridge Blvd & Touhy Ave,42.01213288157535,-87.68292346804795,casual,292,97.823771665971
Maplewood Ave & Peterson Ave,41.99023646083333,-87.69337451052084,casual,288,97.84030695934901
MLK Jr Dr & 47th St,41.8098445103125,-87.61628671625,casual,288,97.85684225272703
Stony Island Ave & 64th St,41.778878793658535,-87.58664930010453,casual,287,97.87332013189193
Kedzie Ave & George St,41.93,-87.71,casual,286,97.88974059684371
Damen Ave & Coulter St,41.84920143091873,-87.67564473982333,casual,283,97.90598881915614
Wood St & 35th St,41.830120798683275,-87.67030825284698,casual,281,97.92212221304233
Harlem & Irving Park,41.95,-87.81,casual,276,97.93796853586294
Western Ave & Gunnison St,41.97,-87.69,casual,276,97.95381485868353
Bosworth Ave & Howard St,42.01953551298182,-87.66953599941819,casual,275,97.969603767291
MLK Jr Dr & 63rd St,41.78008524224265,-87.61594832764706,casual,272,97.98522043325913
Stony Island Ave & 71st St,41.766492547536764,-87.5864641970956,casual,272,98.00083709922727
Western Ave & 24th St,41.8484756600369,-87.68513359789668,casual,271,98.01639635098228
Francisco Ave & Bloomingdale Ave,41.91,-87.7,casual,263,98.03149628903233
Kedzie Ave & Chicago Ave,41.89550536076336,-87.70621239431297,casual,262,98.04653881286927
Milwaukee Ave & Cuyler Ave,41.95447610181467,-87.7495967057529,casual,259,98.06140909406687
Wolcott Ave & Fargo Ave,42.01696026444882,-87.67773040685039,casual,254,98.07599230419888
Western Blvd & 48th Pl,41.80566482609756,-87.68338706117886,casual,246,98.09011620062593
W Washington Blvd & N Peoria St,41.88,-87.65,casual,245,98.10418268283986
Indiana Ave & 40th St,41.82167816700422,-87.62153597181435,casual,237,98.11778985134886
Elston Ave & Henderson St,41.94,-87.7,casual,234,98.13122477721849
Kedzie Ave & 21st St,41.85408229879828,-87.7050141739485,casual,233,98.14460228887502
Lincoln Ave & Balmoral Ave,41.98,-87.69,casual,231,98.1578649721053
Fairfield Ave & Roosevelt Rd,41.86663323504348,-87.69452069691305,casual,230,98.17107024112246
Austin Blvd & Lake St,41.8879428038326,-87.77435538762114,casual,227,98.18410326750028
Western Ave & Berteau Ave,41.96,-87.69,casual,227,98.19713629387809
MLK Jr Dr & 56th St,41.793441119911506,-87.61585503920354,casual,226,98.21011190604278
Dodge Ave & Main St,42.03471951795555,-87.69916810817777,casual,225,98.22303010399438
Oakley Ave & Touhy Ave,42.01234254542986,-87.6882534540724,casual,221,98.23571864509347
Halsted St & 37th St,41.827084220896225,-87.64571959962264,casual,212,98.24789045827451
Wabash Ave & 87th St,41.736625831179246,-87.62256486589622,casual,212,98.26006227145555
Calumet Park,41.713711604487806,-87.53083909414634,casual,205,98.27183218514476
Whipple/Irving Park,41.95,-87.7,casual,204,98.28354468462086
South Shore Dr & 74th St,41.76222376847291,-87.55923445054188,casual,203,98.29519976988384
Eberhart Ave & 61st St,41.78397280422886,-87.61424356716418,casual,201,98.30674002672058
Halsted St & 47th Pl,41.808735021044775,-87.6463180116418,casual,201,98.31828028355731
Hoyne Ave & 47th St,41.80822076671642,-87.67719124960199,casual,201,98.32982054039405
Washtenaw Ave & Polk St,41.87,-87.69,casual,200,98.34130338301767
California Ave & 23rd Pl,41.84912252105528,-87.69514176366835,casual,199,98.35272881142818
Cottage Grove Ave & 67th St,41.773723278341706,-87.60563534236181,casual,199,98.36415423983868
Archer (Damen) Ave & 37th St,41.82671386919192,-87.68314955419191,casual,198,98.37552225403607
Kilbourn Ave & Irving Park Rd,41.95373698530303,-87.7405630110101,casual,198,98.38689026823346
Union Ave & Root St,41.81912308505051,-87.64328524368686,casual,198,98.39825828243085
Princeton Ave & Garfield Blvd,41.7949800906599,-87.63312257010152,casual,197,98.40956888241512
Kedzie Ave & 57th St,41.79,-87.7,casual,193,98.42064982554692
Jeffery Blvd & 71st St,41.76662898153439,-87.57644893396825,casual,189,98.43150111182624
Lawler Ave & 50th St,41.8,-87.75,casual,189,98.44235239810556
Western Ave & 111th St,41.69121107756614,-87.68129723248677,casual,189,98.45320368438489
Kedzie Ave & Roosevelt Rd,41.86650785005319,-87.70649072425532,casual,188,98.46399755645109
Millard Ave & 26th St,41.84454050414894,-87.71595573324468,casual,188,98.47479142851729
Lincolnwood Dr & Central St,42.0648114316129,-87.7153120113441,casual,186,98.48547047215726
Halsted & 63rd - Kennedy-King Vaccination Site,41.77993961899441,-87.64476606826815,casual,179,98.49574761630541
Damen Ave & Pershing Rd,41.82319237983051,-87.67660608468927,casual,177,98.50590993202731
Albany Ave & Belmont Ave,41.94,-87.71,casual,176,98.5160148335361
Cottage Grove Ave & 71st St,41.765720538920455,-87.604981016875,casual,176,98.52611973504489
Big Marsh Park,41.685875615942855,-87.5738125993143,casual,175,98.53616722234055
Dodge Ave & Mulford St,42.02352158364162,-87.69960712965317,casual,173,98.54609988121
Phillips Ave & 79th St,41.751822024476745,-87.56521530633721,casual,172,98.55597512586631
Milwaukee Ave & Diversey Ave,41.93,-87.71,casual,170,98.56573554209639
Western Ave & 104th St,41.70459507526627,-87.68118124437869,casual,169,98.57543854411335
Kilbourn & Roscoe,41.94,-87.74,casual,168,98.58508413191718
Albany Ave & 26th St,41.84450130401198,-87.70202714479042,casual,167,98.59467230550791
Lavergne & Fullerton,41.92,-87.75,casual,162,98.60397340803306
Perry Ave & 69th St,41.769288408580245,-87.62820237240742,casual,162,98.61327451055818
Central Park Ave & 24th St,41.848637289192546,-87.71471809776398,casual,161,98.6225181988702
Commercial Ave & 130th St,41.6591023943125,-87.5507362995,casual,160,98.6317044729691
Lamon Ave & Belmont Ave,41.94,-87.75,casual,160,98.640890747068
Rockwell St & Cermak Rd,41.85,-87.69,casual,160,98.6500770211669
Stony Island Ave & 75th St,41.758671176792454,-87.5868972336478,casual,159,98.65920588105269
Austin Blvd & Madison St,41.880281265506326,-87.77445540360759,casual,158,98.66827732672535
Kilbourn Ave & Milwaukee Ave,41.94706943993671,-87.7399962363924,casual,158,98.677348772398
Damen Ave & 59th St,41.785963714551286,-87.67415448685897,casual,156,98.68630538964442
Walden Pkwy & 100th St,41.712672735612905,-87.66789236774193,casual,155,98.69520459267773
Campbell Ave & Irving Park Rd,41.95,-87.69,casual,152,98.70393155307168
Sayre & Diversey,41.93,-87.8,casual,149,98.71248627082629
Base - 2132 W Hubbard Warehouse,41.87524499156463,-87.71023349721088,casual,147,98.72092616015465
Burnham Greenway & 105th St,41.704586627931036,-87.528270386,casual,145,98.72925122105678
Rockwell St & Archer Ave,41.82,-87.69,casual,144,98.73751886774579
Yates Blvd & 75th St,41.75874689520833,-87.56643107368056,casual,144,98.7457865144348
Vernon Ave & 79th St,41.75094623986014,-87.61378975090909,casual,143,98.75399674691069
Kilpatrick Ave & Parker Ave,41.93,-87.74,casual,142,98.76214956517344
Marshfield Ave & 44th St,41.81400255417266,-87.66661052956835,casual,139,98.77013014079688
Ping Tom Park (East),41.86,-87.63,casual,139,98.7781107164203
Cicero Ave & Lake St,41.8868558135606,-87.7453058994697,casual,132,98.78568939255187
Lincoln Ave & Peterson Ave,41.99,-87.71,casual,132,98.79326806868347
Narragansett & Irving Park,41.95,-87.79,casual,131,98.80078933060194
California Ave & Winona St,41.97,-87.7,casual,129,98.8081957640942
Kostner Ave & Wrightwood Ave,41.93,-87.74,casual,129,98.81560219758641
N Damen Ave & W Chicago Ave,41.9,-87.68,casual,129,98.82300863107865
Kedzie Ave & 24th St,41.8482035434375,-87.70543183046875,casual,128,98.83035765035778
Ashland Ave & McDowell Ave,41.8088677084127,-87.66452948420635,casual,126,98.83759184121065
Central Ave & Lake St,41.887666275,-87.76546393849206,casual,126,98.84482603206354
Lawndale Ave & 111th St,41.69192222277778,-87.71239442420635,casual,126,98.85206022291642
Austin Blvd & Chicago Ave,41.894869198079995,-87.77465789184,casual,125,98.85923699955619
Rainbow Beach,41.75787849528,-87.54938410824,casual,125,98.86641377619596
Lawndale Ave & 30th St,41.84,-87.72,casual,124,98.87353313862259
Central Ave & Chicago Ave,41.89495686308943,-87.76490475097562,casual,123,98.88059508683614
Pulaski Rd & 21st St,41.85,-87.72,casual,123,98.88765703504966
Seeley Ave & Garfield Blvd,41.79409282479675,-87.67548340723577,casual,123,98.89471898326319
Racine Ave & Garfield Blvd,41.794195214999995,-87.65548044532787,casual,122,98.90172351726359
Prospect Sq & 91st St,41.728222195619836,-87.6671920146281,casual,121,98.90867063705089
Commercial Ave & 83rd St,41.744617913,-87.55120723791667,casual,120,98.91556034262506
Malcolm X College,41.87761295275,-87.67389449675,casual,120,98.92245004819922
Indiana Ave & 103rd St,41.70717297907563,-87.61841321042017,casual,119,98.92928233956029
Halsted St & 78th St,41.75250750307693,-87.64381331264957,casual,117,98.93599980249512
Cottage Grove Ave & 83rd St,41.74343873146552,-87.60484900413793,casual,116,98.9426598512168
Harding Ave & 26th St,41.84,-87.72,casual,116,98.94931989993852
Kenosha & Wellington,41.93,-87.73,casual,116,98.95597994866021
Wells St & Institute Pl,41.897415899310346,-87.6344263787069,casual,116,98.96263999738191
Shields Ave & 43rd St,41.816204838260866,-87.63465405678261,casual,115,98.9692426318905
Ashland Ave & Pershing Rd,41.82345706368421,-87.66558268008772,casual,114,98.97578785218596
Chicago State University,41.71896588833334,-87.60832628438597,casual,114,98.98233307248142
